,index,pose,keypoints
752,752,FIST,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.008130081300813009, -0.00011913732113312773, 0.7886178861788617, -0.17073170731707318, -0.00014322663069418648, 1.0, -0.3821138211382114, -0.00016311798482084535, 0.8943089430894309, -0.5609756097560976, -0.00015060864172008822, 0.7479674796747967, -0.5772357723577236, -3.176204931002196e-05, 0.8943089430894309, -0.6829268292682927, -0.00020877599075235846, 0.7642276422764228, -0.4065040650406504, -0.00029796527072828834, 0.7073170731707317, -0.34959349593495936, -0.00033879763252529544, 0.5447154471544715, -0.6666666666666666, -4.654766971665543e-05, 0.6504065040650406, -0.7235772357723578, -0.00021273913932203152, 0.5284552845528455, -0.4146341463414634, -0.00023506010960919945, 0.4878048780487805, -0.4065040650406504, -0.00022485211759241489, 0.3089430894308943, -0.7073170731707317, -9.346658798173065e-05, 0.43089430894308944, -0.7642276422764228, -0.00027876155067428214, 0.3333333333333333, -0.4634146341463415, -0.00019990645313813308, 0.2845528455284553, -0.42276422764227645, -0.00011578520346141317, 0.06504065040650407, -0.7398373983739838, -0.00015102814575199063, 0.17886178861788618, -0.7398373983739838, -0.0002502658057132181, 0.13008130081300814, -0.5203252032520326, -0.00016959882389401876, 0.0975609756097561, -0.4796747967479675, -9.170816010011764e-05]"
753,753,FIST,"[0.0, 0.0, 0.0, 0.35398230088495575, 0.0, -0.00013426495815675596, 0.8053097345132744, -0.24778761061946902, -0.00015490757467083953, 1.0, -0.5132743362831859, -0.00017261781903633755, 0.8938053097345132, -0.7168141592920354, -0.0001580013293621998, 0.7699115044247787, -0.6548672566371682, -9.380315553830688e-06, 0.8938053097345132, -0.8230088495575221, -0.00020718618882052393, 0.8230088495575221, -0.5663716814159292, -0.00030493591063984456, 0.7876106194690266, -0.4690265486725664, -0.00034212581336109764, 0.5309734513274337, -0.7433628318584071, -1.8867526574016044e-05, 0.6283185840707964, -0.8584070796460177, -0.00021765395785466486, 0.5398230088495575, -0.5132743362831859, -0.00024587550440332255, 0.504424778761062, -0.46017699115044247, -0.00022479997124431135, 0.26548672566371684, -0.7787610619469026, -6.699573463709735e-05, 0.37168141592920356, -0.8761061946902655, -0.0002978426282398652, 0.30973451327433627, -0.5398230088495575, -0.00022207076752746782, 0.25663716814159293, -0.4778761061946903, -0.00012314573310256787, -0.008849557522123894, -0.7964601769911505, -0.00012539195952564997, 0.10619469026548672, -0.831858407079646, -0.0002661202978257768, 0.07964601769911504, -0.584070796460177, -0.00019140688109853352, 0.04424778761061947, -0.5309734513274337, -0.00010574150649986163]"
754,754,FIST,"[0.0, 0.0, 0.0, 0.34234234234234234, -0.02702702702702703, -0.0001652173153585919, 0.8108108108108109, -0.3063063063063063, -0.00020439582425460336, 1.0, -0.6036036036036037, -0.00023715502030406164, 0.8468468468468469, -0.8018018018018018, -0.00023346664729684575, 0.7567567567567568, -0.7027027027027027, -1.1204516926230443e-05, 0.8558558558558559, -0.9009009009009009, -0.00022386224480628144, 0.7927927927927928, -0.6486486486486487, -0.0003270364921237674, 0.7567567567567568, -0.5405405405405406, -0.00036452408839718966, 0.5045045045045045, -0.7927927927927928, -1.3209613526696927e-05, 0.5675675675675675, -0.9279279279279279, -0.00022188862963568235, 0.4954954954954955, -0.5675675675675675, -0.00024548492043670485, 0.4774774774774775, -0.5135135135135135, -0.00021515986598555283, 0.23423423423423423, -0.8108108108108109, -6.061079040972214e-05, 0.3063063063063063, -0.918918918918919, -0.0003043135301889303, 0.26126126126126126, -0.5675675675675675, -0.00022529572644477744, 0.23423423423423423, -0.5135135135135135, -0.00011973031261211295, -0.05405405405405406, -0.8108108108108109, -0.0001213544049375469, 0.036036036036036036, -0.8378378378378378, -0.00026886893681306274, 0.02702702702702703, -0.5855855855855856, -0.00019478341742407346, 0.018018018018018018, -0.5405405405405406, -0.0001069829649216123]"
755,755,FIST,"[0.0, 0.0, 0.0, 0.3486238532110092, -0.08256880733944955, -0.0001655044983365492, 0.7889908256880734, -0.4036697247706422, -0.00021416206997713254, 0.963302752293578, -0.7339449541284404, -0.00025763185019584317, 0.7522935779816514, -0.8899082568807339, -0.00026331332802470017, 0.6880733944954128, -0.8165137614678899, -1.995946981052084e-05, 0.7889908256880734, -1.0, -0.00023931063326918095, 0.7339449541284404, -0.7247706422018348, -0.00034421164670366103, 0.6880733944954128, -0.6330275229357798, -0.00038401340014588284, 0.43119266055045874, -0.8715596330275229, -3.086928363416064e-05, 0.4954128440366973, -1.0, -0.00024645585968104415, 0.44954128440366975, -0.6146788990825688, -0.00026712308671740655, 0.43119266055045874, -0.5779816513761468, -0.00023441165437636463, 0.1559633027522936, -0.8623853211009175, -8.583780676917637e-05, 0.22018348623853212, -0.981651376146789, -0.00034427538676243746, 0.21100917431192662, -0.5963302752293578, -0.00025582289707467534, 0.1834862385321101, -0.5412844036697247, -0.00013982160366974184, -0.13761467889908258, -0.8348623853211009, -0.00015348953143416632, -0.045871559633027525, -0.8807339449541285, -0.000309972093446795, -0.01834862385321101, -0.6055045871559633, -0.00022444911736658297, -0.03669724770642202, -0.5504587155963303, -0.00012575524072825798]"
756,756,FIST,"[0.0, 0.0, 0.0, 0.3220338983050847, -0.1016949152542373, -0.0002049622542348645, 0.7033898305084746, -0.4406779661016949, -0.0002684477991043197, 0.8135593220338984, -0.7711864406779662, -0.000315521040869536, 0.5932203389830508, -0.8983050847457628, -0.0003185082817053077, 0.559322033898305, -0.8305084745762712, -4.39950847159189e-05, 0.6186440677966102, -1.0, -0.0002613084696688581, 0.5847457627118644, -0.711864406779661, -0.00035893225913085063, 0.559322033898305, -0.6440677966101694, -0.00039545790968059376, 0.3050847457627119, -0.8559322033898306, -3.0482535346528162e-05, 0.3305084745762712, -0.9661016949152542, -0.0002524939592688457, 0.3305084745762712, -0.5847457627118644, -0.00027259575200037326, 0.3305084745762712, -0.5847457627118644, -0.00023545826987449286, 0.059322033898305086, -0.8135593220338984, -6.398569884196068e-05, 0.07627118644067797, -0.8983050847457628, -0.00032186770429810116, 0.11864406779661017, -0.5423728813559322, -0.00023973709726997244, 0.11864406779661017, -0.5254237288135594, -0.00012509083845864812, -0.19491525423728814, -0.7627118644067796, -0.00011326286023205512, -0.1440677966101695, -0.788135593220339, -0.0002619910186201525, -0.09322033898305085, -0.5338983050847458, -0.00018368983638243042, -0.0847457627118644, -0.5, -8.85965529590026e-05]"
757,757,FIST,"[0.0, 0.0, 0.0, 0.2755905511811024, -0.14173228346456693, -0.0001693053533040122, 0.5826771653543307, -0.49606299212598426, -0.00021881060408179744, 0.6456692913385826, -0.7952755905511811, -0.0002544953065157365, 0.4409448818897638, -0.8818897637795275, -0.00025216902405581664, 0.4015748031496063, -0.8503937007874016, -4.398196771712343e-05, 0.4645669291338583, -1.0, -0.00023110171542716366, 0.4566929133858268, -0.7165354330708661, -0.0003194469455221935, 0.4330708661417323, -0.6456692913385826, -0.00035734420639646865, 0.1732283464566929, -0.84251968503937, -4.0552478668206906e-05, 0.2125984251968504, -0.9212598425196851, -0.00021888500722228602, 0.2440944881889764, -0.5748031496062992, -0.00023475665053837472, 0.23622047244094488, -0.5748031496062992, -0.00021158145826017353, -0.047244094488188976, -0.7716535433070866, -7.699362036369507e-05, -0.015748031496062992, -0.8267716535433071, -0.00028381407448949364, 0.05511811023622047, -0.5118110236220472, -0.00021020125287109063, 0.047244094488188976, -0.5039370078740157, -0.0001201160848759719, -0.2677165354330709, -0.6771653543307087, -0.00012714405768823027, -0.2047244094488189, -0.7007874015748031, -0.0002424505043249859, -0.13385826771653545, -0.48031496062992124, -0.00016723109993263083, -0.13385826771653545, -0.4566929133858268, -8.665715539638041e-05]"
758,758,FIST,"[0.0, 0.0, 0.0, 0.24242424242424243, -0.1590909090909091, -0.00013735579167067073, 0.5075757575757576, -0.5075757575757576, -0.00018621938030543623, 0.553030303030303, -0.8181818181818182, -0.00023100819279014132, 0.3409090909090909, -0.8787878787878788, -0.00024222734196335048, 0.3409090909090909, -0.8106060606060606, -1.1832384651391045e-05, 0.3787878787878788, -1.0, -0.0001930044180352125, 0.4015151515151515, -0.7727272727272727, -0.0002778012396773151, 0.3712121212121212, -0.6893939393939394, -0.0003099302880753619, 0.12121212121212122, -0.7954545454545454, -2.7311704020472792e-05, 0.13636363636363635, -0.9393939393939394, -0.00020775354787422822, 0.20454545454545456, -0.6136363636363636, -0.00022773874255910937, 0.1893939393939394, -0.5909090909090909, -0.00019916785439022533, -0.09090909090909091, -0.7196969696969697, -7.802913962832876e-05, -0.06818181818181818, -0.8484848484848485, -0.0003009232134591898, 0.030303030303030304, -0.5454545454545454, -0.00023016077391292984, 0.015151515151515152, -0.5075757575757576, -0.00013134639042512004, -0.3181818181818182, -0.6060606060606061, -0.00013763943583843354, -0.25, -0.6742424242424242, -0.00028019126740084425, -0.15151515151515152, -0.4621212121212121, -0.00020881830357407952, -0.15151515151515152, -0.4166666666666667, -0.00012112365763011275]"
759,759,FIST,"[0.0, 0.0, 0.0, 0.22627737226277372, -0.18248175182481752, -0.00014934766800600493, 0.44525547445255476, -0.5547445255474452, -0.00019649660072923824, 0.45255474452554745, -0.8467153284671532, -0.000234554547104925, 0.23357664233576642, -0.8832116788321168, -0.00024003276323616315, 0.21897810218978103, -0.8394160583941606, -2.3362790889189915e-05, 0.27007299270072993, -1.0, -0.00019767182105080301, 0.31386861313868614, -0.7518248175182481, -0.00028529446933257563, 0.2846715328467153, -0.6934306569343066, -0.00032428914947097565, 0.014598540145985401, -0.7956204379562044, -2.7336615153549214e-05, 0.051094890510948905, -0.8978102189781022, -0.0001860451220495534, 0.1386861313868613, -0.5912408759124088, -0.000200578281664903, 0.11678832116788321, -0.5985401459854015, -0.0001795407379965389, -0.16058394160583941, -0.6934306569343066, -6.799734130476759e-05, -0.1386861313868613, -0.781021897810219, -0.00026039568946175577, -0.021897810218978103, -0.5109489051094891, -0.00018951819387966946, -0.0364963503649635, -0.49635036496350365, -0.00010238664490764404, -0.35036496350364965, -0.5620437956204379, -0.0001203056583338957, -0.291970802919708, -0.635036496350365, -0.00022707279099466404, -0.1897810218978102, -0.45255474452554745, -0.00014959444809435304, -0.20437956204379562, -0.41605839416058393, -6.865761502029498e-05]"
760,760,FIST,"[0.0, 0.0, 0.0, 0.21897810218978103, -0.16058394160583941, -0.00013986630159064402, 0.40875912408759124, -0.5474452554744526, -0.00018208152238396435, 0.38686131386861317, -0.8540145985401459, -0.00021801109076777987, 0.17518248175182483, -0.9051094890510949, -0.00021971471768587647, 0.21897810218978103, -0.8102189781021898, -1.2577357033661182e-05, 0.20437956204379562, -1.0, -0.00020021062042952927, 0.25547445255474455, -0.7956204379562044, -0.00028556154861863987, 0.24817518248175183, -0.7153284671532847, -0.0003136249761939531, 0.0072992700729927005, -0.7591240875912408, -1.9299602589385724e-05, -0.014598540145985401, -0.9051094890510949, -0.000199077792280047, 0.0948905109489051, -0.5985401459854015, -0.00021035729150628994, 0.08759124087591241, -0.5912408759124088, -0.00017237446275432215, -0.18248175182481752, -0.656934306569343, -6.37509322833453e-05, -0.19708029197080293, -0.781021897810219, -0.0002807391739232309, -0.06569343065693431, -0.5036496350364964, -0.00019939726991301506, -0.072992700729927, -0.4744525547445255, -9.309468367165495e-05, -0.3795620437956204, -0.5182481751824818, -0.00011869597987463476, -0.35036496350364965, -0.5912408759124088, -0.00025310951153653856, -0.22627737226277372, -0.40145985401459855, -0.00017980361613405483, -0.2116788321167883, -0.3722627737226277, -9.13964815376061e-05]"
761,761,FIST,"[0.0, 0.0, 0.0, 0.20714285714285716, -0.18571428571428572, -0.00013385481527836062, 0.38571428571428573, -0.5642857142857143, -0.0001739638850302023, 0.35714285714285715, -0.8642857142857143, -0.00021023764867830356, 0.14285714285714285, -0.9142857142857143, -0.00021531038978232734, 0.17142857142857143, -0.8142857142857143, -2.458482364683537e-06, 0.16428571428571428, -1.0, -0.00018512198096902108, 0.22142857142857142, -0.8071428571428572, -0.0002725121690967772, 0.21428571428571427, -0.7285714285714285, -0.0003043874558802681, -0.02857142857142857, -0.7571428571428571, -1.3823058131176172e-05, -0.05, -0.8857142857142857, -0.00019313492074571415, 0.07142857142857142, -0.6, -0.00021438227361829018, 0.06428571428571428, -0.5857142857142857, -0.0001861421650218631, -0.20714285714285716, -0.6428571428571429, -6.211662060410715e-05, -0.22142857142857142, -0.7571428571428571, -0.00028265517664769797, -0.07857142857142857, -0.4928571428571429, -0.00021817000244307597, -0.07857142857142857, -0.4714285714285714, -0.0001233753474904477, -0.39285714285714285, -0.5, -0.00011945078077023449, -0.35714285714285715, -0.5714285714285714, -0.00026097630211247794, -0.22857142857142856, -0.39285714285714285, -0.0001980299521978931, -0.21428571428571427, -0.35714285714285715, -0.00011687105715237424]"
762,762,FIST,"[0.0, 0.0, 0.0, 0.18309859154929578, -0.22535211267605634, -0.00014562696387428442, 0.323943661971831, -0.6126760563380281, -0.0001901744443659696, 0.2676056338028169, -0.8873239436619719, -0.0002257182523711951, 0.056338028169014086, -0.9225352112676056, -0.00023103188052761532, 0.028169014084507043, -0.8309859154929577, -3.707015176986952e-05, 0.035211267605633804, -1.0, -0.0002138914656994693, 0.1267605633802817, -0.7887323943661971, -0.0003026989628205482, 0.1267605633802817, -0.7253521126760564, -0.0003403289071584736, -0.14788732394366197, -0.7535211267605634, -3.914749956559775e-05, -0.16901408450704225, -0.852112676056338, -0.0002044431850627759, -0.014084507042253521, -0.5985915492957746, -0.00022982040038189226, -0.014084507042253521, -0.5845070422535211, -0.0002170538961151601, -0.29577464788732394, -0.6126760563380281, -7.60071843861339e-05, -0.31690140845070425, -0.704225352112676, -0.0002692379069054275, -0.14788732394366197, -0.4788732394366197, -0.00020786002394796905, -0.14084507042253522, -0.4507042253521127, -0.0001283157759672804, -0.44366197183098594, -0.44366197183098594, -0.00012455464942552483, -0.4225352112676056, -0.5140845070422535, -0.00023978064609023693, -0.28169014084507044, -0.3732394366197183, -0.00017741729267664166, -0.2676056338028169, -0.3380281690140845, -0.00010626991461478297]"
763,763,FIST,"[0.0, 0.0, 0.0, 0.15753424657534246, -0.21232876712328766, -0.000136219139620087, 0.2671232876712329, -0.589041095890411, -0.00018649435618809323, 0.1917808219178082, -0.863013698630137, -0.00023011163697507782, -0.0273972602739726, -0.8835616438356164, -0.00024276981618963375, 0.0, -0.8287671232876712, -3.12247636724793e-05, -0.0273972602739726, -1.0, -0.0002043569190437223, 0.06164383561643835, -0.7945205479452054, -0.0002889157015559168, 0.06164383561643835, -0.726027397260274, -0.00032378615381623466, -0.1780821917808219, -0.7397260273972602, -3.950847929107499e-05, -0.2191780821917808, -0.8424657534246576, -0.0002049381153616563, -0.04794520547945205, -0.589041095890411, -0.00022498127434192138, -0.0547945205479452, -0.5753424657534246, -0.00020452236275807318, -0.3219178082191781, -0.589041095890411, -8.046782923932444e-05, -0.3698630136986301, -0.684931506849315, -0.00026961504906664654, -0.1780821917808219, -0.4657534246575342, -0.00019609617711178744, -0.17123287671232876, -0.4383561643835616, -0.00010681548070462282, -0.4657534246575342, -0.4041095890410959, -0.00013247082141412946, -0.4657534246575342, -0.4657534246575342, -0.0002479996644863087, -0.3082191780821918, -0.3287671232876712, -0.0001797267157109193, -0.2808219178082192, -0.3013698630136986, -0.00010116577815768336]"
764,764,FIST,"[0.0, 0.0, 0.0, 0.136986301369863, -0.22602739726027396, -0.0001469143203527545, 0.2191780821917808, -0.6095890410958904, -0.00020402691177043942, 0.1095890410958904, -0.863013698630137, -0.00025488058172002976, -0.11643835616438356, -0.8835616438356164, -0.00027307775729465904, -0.0547945205479452, -0.8356164383561644, -2.340633603848754e-05, -0.10273972602739725, -1.0, -0.00021199751482577287, -0.0136986301369863, -0.821917808219178, -0.0003038102795667429, -0.0136986301369863, -0.7602739726027398, -0.000340077741204671, -0.2328767123287671, -0.7397260273972602, -3.1375455994515514e-05, -0.2945205479452055, -0.8356164383561644, -0.00021365206678987297, -0.10273972602739725, -0.589041095890411, -0.00023387469035448207, -0.0958904109589041, -0.5821917808219178, -0.00020564030693144761, -0.3698630136986301, -0.5753424657534246, -7.632500648233103e-05, -0.4452054794520548, -0.6712328767123288, -0.0002844514513111679, -0.2328767123287671, -0.4520547945205479, -0.00020724914754233063, -0.2191780821917808, -0.4383561643835616, -0.00010865597172285527, -0.5, -0.3835616438356164, -0.000133689233604971, -0.5205479452054794, -0.4315068493150685, -0.0002581360516742069, -0.3493150684931507, -0.3082191780821918, -0.00018758725671470095, -0.3150684931506849, -0.2876712328767123, -0.00010431554286385983]"
