,index,pose,keypoints
1195,1195,PEACE,"[0.0, 0.0, 0.0, -0.15859030837004406, -0.03524229074889868, -8.436059877618543e-05, -0.2687224669603524, -0.15418502202643172, -0.00014452530894655736, -0.24669603524229075, -0.29515418502202645, -0.00020845718200656534, -0.20704845814977973, -0.40969162995594716, -0.0002696823280617869, -0.3568281938325991, -0.42290748898678415, -0.00010811004651158116, -0.4801762114537445, -0.6123348017621145, -0.00019609499487728, -0.5506607929515418, -0.7312775330396476, -0.0002497837145490083, -0.6123348017621145, -0.8370044052863436, -0.00028773582334180485, -0.23788546255506607, -0.4713656387665198, -0.00013911608896736782, -0.30837004405286345, -0.7268722466960352, -0.00023091159082864598, -0.3436123348017621, -0.8766519823788547, -0.0002885019530875907, -0.36123348017621143, -1.0, -0.00032182091669509316, -0.1145374449339207, -0.45374449339207046, -0.000178028584163496, -0.1762114537444934, -0.5903083700440529, -0.0003107719354234418, -0.19383259911894274, -0.43612334801762115, -0.00032958471707455637, -0.1894273127753304, -0.31718061674008813, -0.0003123710860306811, 0.0, -0.3920704845814978, -0.0002221175097225861, -0.07929515418502203, -0.3876651982378855, -0.00034005668862420804, -0.10572687224669604, -0.2599118942731278, -0.0003448144258973697, -0.10572687224669604, -0.16299559471365638, -0.0003245489779615007]"
1196,1196,PEACE,"[0.0, 0.0, 0.0, -0.16, -0.04, -8.037491671327896e-05, -0.27555555555555555, -0.1688888888888889, -0.00013435999418713132, -0.27111111111111114, -0.3288888888888889, -0.00019280628891869532, -0.24444444444444444, -0.4577777777777778, -0.0002481533739177798, -0.36, -0.4222222222222222, -9.29976903605873e-05, -0.47555555555555556, -0.6088888888888889, -0.0001761937128048885, -0.5466666666666666, -0.7244444444444444, -0.00022619641355757064, -0.5955555555555555, -0.8355555555555556, -0.0002618959036014227, -0.24, -0.4666666666666667, -0.00012188599207749778, -0.31555555555555553, -0.7244444444444444, -0.00021033535267330687, -0.35555555555555557, -0.8755555555555555, -0.0002662074718086337, -0.3688888888888889, -1.0, -0.00029906449912737624, -0.11555555555555555, -0.4488888888888889, -0.0001589117930870998, -0.19111111111111112, -0.5911111111111111, -0.0002910897287933444, -0.21333333333333335, -0.44, -0.0003073678897362697, -0.20444444444444446, -0.32, -0.00028836321365916873, 0.0, -0.39111111111111113, -0.00020062926609069916, -0.09333333333333334, -0.4088888888888889, -0.00032116404704336473, -0.12444444444444444, -0.28, -0.0003265811158427015, -0.12, -0.18222222222222223, -0.00030656720067478695]"
1197,1197,PEACE,"[0.0, 0.0, 0.0, -0.16589861751152074, -0.041474654377880185, -7.17318241642206e-05, -0.29493087557603687, -0.18433179723502305, -0.00011772356720776636, -0.2995391705069124, -0.3548387096774194, -0.0001715552480615617, -0.2534562211981567, -0.48847926267281105, -0.0002228773364624508, -0.35944700460829493, -0.41935483870967744, -7.664902281039905e-05, -0.48847926267281105, -0.6082949308755761, -0.00015514007395526266, -0.5668202764976958, -0.728110599078341, -0.00019886591775838714, -0.6221198156682027, -0.8341013824884793, -0.00022979106324272255, -0.2488479262672811, -0.4700460829493088, -0.00010679887014812622, -0.3317972350230415, -0.7327188940092166, -0.00019199639661184137, -0.3778801843317972, -0.880184331797235, -0.0002422672321246355, -0.4055299539170507, -1.0, -0.00027018960478881023, -0.12442396313364056, -0.45622119815668205, -0.0001452953505702121, -0.21658986175115208, -0.6129032258064516, -0.0002788271796120315, -0.2304147465437788, -0.45161290322580644, -0.00029155920898522685, -0.2119815668202765, -0.3271889400921659, -0.0002672480675008828, -0.004608294930875576, -0.4055299539170507, -0.00018785686089908506, -0.11059907834101383, -0.43317972350230416, -0.00030929038909935765, -0.14285714285714285, -0.30414746543778803, -0.00031420148908480554, -0.1382488479262673, -0.20276497695852536, -0.0002928017048868005]"
1198,1198,PEACE,"[0.0, 0.0, 0.0, -0.17061611374407584, -0.037914691943127965, -7.12684805664303e-05, -0.3033175355450237, -0.1895734597156398, -0.00011415976490255882, -0.3175355450236967, -0.3696682464454976, -0.00016710162204672477, -0.27488151658767773, -0.5023696682464455, -0.0002171759678806071, -0.35545023696682465, -0.4218009478672986, -5.8919513990518485e-05, -0.4928909952606635, -0.6161137440758294, -0.0001324122307941709, -0.5687203791469194, -0.7345971563981043, -0.00017082101544016446, -0.6208530805687204, -0.8388625592417062, -0.00019744437635876093, -0.24644549763033174, -0.47393364928909953, -8.957949619241336e-05, -0.33649289099526064, -0.7393364928909952, -0.00017655411362166754, -0.3933649289099526, -0.8862559241706162, -0.0002272784078525038, -0.4218009478672986, -1.0, -0.00025367044766451044, -0.12796208530805686, -0.4597156398104265, -0.00012988325303283448, -0.22748815165876776, -0.6208530805687204, -0.0002703841656257088, -0.24170616113744076, -0.45023696682464454, -0.0002836541263647451, -0.22274881516587677, -0.3222748815165877, -0.0002559096119649499, -0.009478672985781991, -0.41232227488151657, -0.00017387266378915807, -0.12796208530805686, -0.4549763033175355, -0.00029755062443468906, -0.16113744075829384, -0.3222748815165877, -0.0003008546920983609, -0.15165876777251186, -0.2132701421800948, -0.0002772625698814357]"
1199,1199,PEACE,"[0.0, 0.0, 0.0, -0.17647058823529413, -0.04411764705882353, -6.947350837354442e-05, -0.3137254901960784, -0.20588235294117646, -0.00010789992345524645, -0.3333333333333333, -0.39215686274509803, -0.00015712564467133136, -0.28431372549019607, -0.5343137254901961, -0.00020280761957671003, -0.35294117647058826, -0.4215686274509804, -4.0588488503471234e-05, -0.4950980392156863, -0.6176470588235294, -0.00011129260376598196, -0.5735294117647058, -0.7303921568627451, -0.00014794517804512665, -0.6274509803921569, -0.8333333333333334, -0.0001716654892286821, -0.24509803921568626, -0.47058823529411764, -7.034986465503063e-05, -0.3431372549019608, -0.7401960784313726, -0.00015463788120103692, -0.4019607843137255, -0.8872549019607843, -0.00020405809361478738, -0.43137254901960786, -1.0, -0.00022817936655855522, -0.12745098039215685, -0.46078431372549017, -0.00011108125745583858, -0.23529411764705882, -0.6225490196078431, -0.0002523636407353118, -0.25, -0.46078431372549017, -0.0002674597770493392, -0.23039215686274508, -0.3333333333333333, -0.00023868528782070727, -0.014705882352941176, -0.4166666666666667, -0.000155128797765221, -0.14215686274509803, -0.47058823529411764, -0.00027728371452969536, -0.1715686274509804, -0.3333333333333333, -0.0002782595944980768, -0.16176470588235295, -0.22549019607843138, -0.0002522407244166895]"
1200,1200,PEACE,"[0.0, 0.0, 0.0, -0.18316831683168316, -0.04455445544554455, -5.700594718194175e-05, -0.32673267326732675, -0.21287128712871287, -8.503472709405471e-05, -0.35148514851485146, -0.39603960396039606, -0.00012665923980188773, -0.30198019801980197, -0.5346534653465347, -0.00016639665322714444, -0.35148514851485146, -0.4207920792079208, -2.3211093327201732e-05, -0.4900990099009901, -0.6138613861386139, -8.800051000139432e-05, -0.5693069306930693, -0.7277227722772277, -0.00012305759410147552, -0.6287128712871287, -0.8267326732673267, -0.00014709430129206938, -0.24752475247524752, -0.47029702970297027, -5.773755639039575e-05, -0.3465346534653465, -0.7376237623762376, -0.0001372500003740096, -0.40594059405940597, -0.8861386138613861, -0.00018659726117492833, -0.43564356435643564, -1.0, -0.00021163960310477953, -0.12871287128712872, -0.46534653465346537, -0.00010264926433549, -0.24257425742574257, -0.6287128712871287, -0.00023785292180443686, -0.2623762376237624, -0.47029702970297027, -0.00025424036317518375, -0.24257425742574257, -0.3465346534653465, -0.0002280955381793308, -0.01485148514851485, -0.4158415841584158, -0.0001501627048819129, -0.14356435643564355, -0.48514851485148514, -0.0002681445666054445, -0.17326732673267325, -0.35148514851485146, -0.0002686864856916836, -0.16336633663366337, -0.24257425742574257, -0.00024384532787998054]"
1201,1201,PEACE,"[0.0, 0.0, 0.0, -0.19696969696969696, -0.050505050505050504, -4.948720158156471e-05, -0.35353535353535354, -0.2222222222222222, -7.490129192175036e-05, -0.37373737373737376, -0.40404040404040403, -0.00011592362425048894, -0.31313131313131315, -0.5353535353535354, -0.00015617097390226392, -0.35353535353535354, -0.42424242424242425, -1.4100529102906325e-05, -0.494949494949495, -0.6161616161616161, -7.680277040015315e-05, -0.5757575757575758, -0.7272727272727273, -0.00011010682803920774, -0.6363636363636364, -0.8282828282828283, -0.00013217040545517497, -0.2474747474747475, -0.4696969696969697, -5.0882087615870354e-05, -0.3434343434343434, -0.7373737373737373, -0.00012925617482431958, -0.40404040404040403, -0.8838383838383839, -0.0001752131621475026, -0.4393939393939394, -1.0, -0.00019673843511534207, -0.12626262626262627, -0.46464646464646464, -9.779464012250504e-05, -0.23737373737373738, -0.6262626262626263, -0.00023600333352388506, -0.25757575757575757, -0.4595959595959596, -0.00025213818668824, -0.24242424242424243, -0.32323232323232326, -0.0002226238969731667, -0.015151515151515152, -0.41919191919191917, -0.00014640039351358305, -0.14646464646464646, -0.48484848484848486, -0.00026338310715632955, -0.17676767676767677, -0.3484848484848485, -0.00026158629428363556, -0.16666666666666666, -0.23232323232323232, -0.0002341508858864812]"
1202,1202,PEACE,"[0.0, 0.0, 0.0, -0.19597989949748743, -0.05527638190954774, -4.9213365715284904e-05, -0.34673366834170855, -0.23115577889447236, -7.128369364809556e-05, -0.3768844221105528, -0.41708542713567837, -0.00010812165732562648, -0.3165829145728643, -0.5477386934673367, -0.00014428562425991204, -0.3417085427135678, -0.4321608040201005, -7.184979283973958e-06, -0.4824120603015075, -0.6231155778894473, -6.31615452346411e-05, -0.5577889447236181, -0.7336683417085427, -9.230393431796906e-05, -0.6231155778894473, -0.8291457286432161, -0.00011278475669663562, -0.23618090452261306, -0.4723618090452261, -4.296299315630297e-05, -0.3316582914572864, -0.7386934673366834, -0.00011568254582749345, -0.39195979899497485, -0.8844221105527639, -0.00016074602536423528, -0.4271356783919598, -1.0, -0.0001828531522387756, -0.12060301507537688, -0.46733668341708545, -8.926848728655976e-05, -0.23618090452261306, -0.6381909547738693, -0.00022471620492802599, -0.2663316582914573, -0.4824120603015075, -0.00024738210662728386, -0.2613065326633166, -0.34673366834170855, -0.00022391313342795706, -0.010050251256281407, -0.4271356783919598, -0.00013676828795844393, -0.1507537688442211, -0.49748743718592964, -0.0002551784091399463, -0.18592964824120603, -0.36180904522613067, -0.0002592889768234969, -0.17587939698492464, -0.24120603015075376, -0.00023673651863785053]"
1203,1203,PEACE,"[0.0, 0.0, 0.0, -0.19597989949748743, -0.06030150753768844, -4.6760595631353247e-05, -0.34673366834170855, -0.23618090452261306, -7.08593909318058e-05, -0.37185929648241206, -0.4271356783919598, -0.00011102676729340591, -0.3015075376884422, -0.5527638190954773, -0.00015067886019051917, -0.3316582914572864, -0.4271356783919598, -8.555794980239355e-06, -0.4723618090452261, -0.6180904522613065, -6.69086784501705e-05, -0.5527638190954773, -0.7236180904522613, -9.844048089896557e-05, -0.6130653266331658, -0.8241206030150754, -0.00012184259543346343, -0.23115577889447236, -0.4723618090452261, -4.592581236361801e-05, -0.32160804020100503, -0.7386934673366834, -0.00012144617961758288, -0.38190954773869346, -0.8844221105527639, -0.00016788670616113303, -0.4221105527638191, -1.0, -0.00019129744127946227, -0.12060301507537688, -0.46733668341708545, -9.284025573729813e-05, -0.23618090452261306, -0.6582914572864321, -0.0002276574726757626, -0.2663316582914573, -0.49246231155778897, -0.00024516897660583053, -0.2562814070351759, -0.35678391959798994, -0.0002180669842431228, -0.010050251256281407, -0.4271356783919598, -0.00014118302033953273, -0.1507537688442211, -0.49748743718592964, -0.00025896859379449024, -0.18592964824120603, -0.36180904522613067, -0.0002616608367571214, -0.17587939698492464, -0.24623115577889448, -0.00023753405965931394]"
1204,1204,PEACE,"[0.0, 0.0, 0.0, -0.19170984455958548, -0.05181347150259067, -5.221986723005936e-05, -0.35233160621761656, -0.23834196891191708, -7.616289668995338e-05, -0.38341968911917096, -0.43523316062176165, -0.00011578971196423396, -0.30569948186528495, -0.5647668393782384, -0.00015514036838036602, -0.3471502590673575, -0.43523316062176165, -1.5671625989506694e-06, -0.49740932642487046, -0.6269430051813472, -6.020669178423342e-05, -0.5803108808290155, -0.7305699481865285, -9.078971341574604e-05, -0.6476683937823834, -0.8290155440414507, -0.00011289805670566983, -0.24352331606217617, -0.48186528497409326, -3.940237381697175e-05, -0.35233160621761656, -0.7512953367875648, -0.0001162910337376889, -0.42487046632124353, -0.8911917098445595, -0.00016341587880514303, -0.47150259067357514, -1.0, -0.00018527717551200973, -0.12435233160621761, -0.47668393782383417, -8.808350233615845e-05, -0.24870466321243523, -0.6735751295336787, -0.00023218998786480788, -0.27979274611398963, -0.5077720207253886, -0.0002515905662623512, -0.26424870466321243, -0.36787564766839376, -0.00022248309737441926, -0.015544041450777202, -0.43523316062176165, -0.00013823502995897926, -0.16062176165803108, -0.5025906735751295, -0.00026562502805214944, -0.18652849740932642, -0.35751295336787564, -0.0002697745188940792, -0.16062176165803108, -0.24352331606217617, -0.00024422705708789557]"
1205,1205,PEACE,"[0.0, 0.0, 0.0, -0.2, -0.04736842105263158, -4.9471975630934285e-05, -0.3631578947368421, -0.23684210526315788, -6.918846667136486e-05, -0.4, -0.4368421052631579, -0.00010571436945084363, -0.32105263157894737, -0.5684210526315789, -0.00014212627834718947, -0.3631578947368421, -0.4368421052631579, 1.109540792544737e-05, -0.5263157894736842, -0.6263157894736842, -4.3900093243409125e-05, -0.6157894736842106, -0.7315789473684211, -7.327826192043799e-05, -0.6894736842105263, -0.8263157894736842, -9.55662473284304e-05, -0.2578947368421053, -0.48947368421052634, -2.857268286310213e-05, -0.3894736842105263, -0.7526315789473684, -0.00010254305922994957, -0.4631578947368421, -0.8894736842105263, -0.00014917385115758837, -0.5157894736842106, -1.0, -0.00017104773623702243, -0.1368421052631579, -0.4842105263157895, -7.97330136002098e-05, -0.26842105263157895, -0.6842105263157895, -0.0002251307165184507, -0.3, -0.5105263157894737, -0.00024450604939470634, -0.28421052631578947, -0.3684210526315789, -0.00021515491848252792, -0.021052631578947368, -0.4473684210526316, -0.00013223204456201193, -0.1736842105263158, -0.5105263157894737, -0.00026323963239328327, -0.19473684210526315, -0.3631578947368421, -0.0002675731645635288, -0.16842105263157894, -0.24736842105263157, -0.00024167580910742752]"
1206,1206,PEACE,"[0.0, 0.0, 0.0, -0.20855614973262032, -0.0481283422459893, -4.507567258059301e-05, -0.37967914438502676, -0.24598930481283424, -5.804394598567828e-05, -0.40641711229946526, -0.45454545454545453, -8.844161259394557e-05, -0.3315508021390374, -0.5882352941176471, -0.00011968526374305274, -0.3850267379679144, -0.4385026737967914, 2.1414533828672644e-05, -0.5508021390374331, -0.6256684491978609, -3.212247464841341e-05, -0.6470588235294118, -0.732620320855615, -6.0987766998014584e-05, -0.7219251336898396, -0.8235294117647058, -8.27641406903894e-05, -0.27807486631016043, -0.48663101604278075, -1.9575181458560137e-05, -0.42245989304812837, -0.7540106951871658, -9.259995294859982e-05, -0.5026737967914439, -0.8877005347593583, -0.0001388028658752737, -0.5561497326203209, -1.0, -0.0001593027997249552, -0.15508021390374332, -0.4919786096256685, -7.234451866659529e-05, -0.2887700534759358, -0.6898395721925134, -0.00022080831869814764, -0.31016042780748665, -0.5133689839572193, -0.00024203558061626146, -0.2887700534759358, -0.3689839572192513, -0.000212194331933148, -0.026737967914438502, -0.45454545454545453, -0.00012575368195389322, -0.18181818181818182, -0.5187165775401069, -0.0002604981990207927, -0.19786096256684493, -0.3689839572192513, -0.0002649096599023574, -0.1657754010695187, -0.25133689839572193, -0.0002378683155019617]"
1207,1207,PEACE,"[0.0, 0.0, 0.0, -0.21052631578947367, -0.06842105263157895, -4.180797753561867e-05, -0.37894736842105264, -0.2578947368421053, -5.862669759871527e-05, -0.4105263157894737, -0.4631578947368421, -9.611044603939502e-05, -0.33157894736842103, -0.5947368421052631, -0.00013389506559035094, -0.3736842105263158, -0.4473684210526316, 2.5405268769119223e-05, -0.5368421052631579, -0.6263157894736842, -3.344087504046911e-05, -0.6263157894736842, -0.7315789473684211, -6.738468353097759e-05, -0.6947368421052632, -0.8315789473684211, -9.23392758498889e-05, -0.2736842105263158, -0.49473684210526314, -2.050509735550134e-05, -0.4105263157894737, -0.7526315789473684, -0.00010021095149807623, -0.49473684210526314, -0.8842105263157894, -0.0001507981879871965, -0.5526315789473685, -1.0, -0.00017374869176628156, -0.14736842105263157, -0.5, -7.840840082615997e-05, -0.2894736842105263, -0.6842105263157895, -0.00022669716429749986, -0.3, -0.5, -0.00023978220725726524, -0.2736842105263158, -0.3526315789473684, -0.00020300253378129703, -0.021052631578947368, -0.4631578947368421, -0.00013783937354817585, -0.17894736842105263, -0.5368421052631579, -0.0002634169782404091, -0.18947368421052632, -0.3894736842105263, -0.00025748970806010844, -0.15789473684210525, -0.2736842105263158, -0.0002235445295450757]"
